ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Regular price,Categories,Tags,Images,Brands,Slug,SEO Title,Meta Description,Meta: rank_math_title,Meta: rank_math_description,Meta: rank_math_focus_keyword,Meta: _yoast_wpseo_title,Meta: _yoast_wpseo_metadesc,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Original Name,Original Description
,simple,HP7-2-FamilyKit2K-3MP,EZVIZ HP7-2-FamilyKit2K-3MP 3MP Video Intercom Door Phone,1,0,visible,"EZVIZ HP7-2-FamilyKit2K-3MP 3MP Video Intercom Door Phone for access control, staff attendance, and door security projects. Model HP7-2-FamilyKit2K-3MP from EZVIZ, supplied for professional installations and business use.","<p><strong>EZVIZ HP7-2-FamilyKit2K-3MP 3MP Video Intercom Door Phone</strong> is a video intercom door phone from EZVIZ built for access control, staff attendance, and door security projects.</p><ul><li>EZVIZ HP7-2-FamilyKit2K-3MP 3MP Video Intercom Door Phone designed for access control, staff attendance, and door security projects.</li><li>Original product model/SKU: HP7-2-FamilyKit2K-3MP for accurate ordering and after-sales support.</li><li>Key product details include 3MP.</li><li>Useful for installers, resellers, companies, shops, offices, and project-based deployments.</li><li>Supports reliable daily performance depending on the product configuration.</li><li>SEO-friendly listing prepared with clear category, brand, model, and product-type information.</li><li>Available from Jordan Techno Mall with local B2B support, product sourcing, and delivery in Jordan.</li></ul>",taxable,1,240,Access & Attendance Control Hardware > Intercom Systems > Intercom / Video Door Phones,"Video Intercom Door Phone, EZVIZ, HP7-2-FamilyKit2K-3MP, Jordan Techno Mall, Jordan, Access & Attendance Control Hardware, Intercom Systems, Intercom / Video Door Phones, video intercom, door phone, building intercom, 3MP",HP7-KIT-2-SCREEN--1-1200x1200.jpg,EZVIZ,ezviz-hp7-2-familykit2k-3mp-3mp-video-intercom-door-phone,EZVIZ HP7-2-FamilyKit2K-3MP 3MP Video Intercom Door Phone,"Buy EZVIZ HP7-2-FamilyKit2K-3MP 3MP Video Intercom Door Phone for access control, staff attendance, and door security projects. EZVIZ HP7-2-FamilyKit2K-3MP.",EZVIZ HP7-2-FamilyKit2K-3MP 3MP Video Intercom Door Phone,"Buy EZVIZ HP7-2-FamilyKit2K-3MP 3MP Video Intercom Door Phone for access control, staff attendance, and door security projects. EZVIZ HP7-2-FamilyKit2K-3MP.",EZVIZ HP7-2-FamilyKit2K-3MP Video Intercom Door Phone,EZVIZ HP7-2-FamilyKit2K-3MP 3MP Video Intercom Door Phone,"Buy EZVIZ HP7-2-FamilyKit2K-3MP 3MP Video Intercom Door Phone for access control, staff attendance, and door security projects. EZVIZ HP7-2-FamilyKit2K-3MP.",Brand,EZVIZ,1,0,Model,HP7-2-FamilyKit2K-3MP,1,0,Product Type,Video Intercom Door Phone,1,0,EZVIZ HP7 2-Family Kit 2K Smart Home Video Doorphone System - 3MP,"EZVIZ HP7 2-Family Kit 2K Smart Home Video Doorphone System - 3MP is a intercom / video door phones from EZVIZ suitable for access control, door security, staff attendance, and building entry management in Jordan. Model: HP7-2-FamilyKit2K-3MP."
,simple,HP7-2K-3MP,EZVIZ HP7-2K-3MP 3MP Video Intercom Door Phone,1,0,visible,"EZVIZ HP7-2K-3MP 3MP Video Intercom Door Phone for access control, staff attendance, and door security projects. Model HP7-2K-3MP from EZVIZ, supplied for professional installations and business use.","<p><strong>EZVIZ HP7-2K-3MP 3MP Video Intercom Door Phone</strong> is a video intercom door phone from EZVIZ built for access control, staff attendance, and door security projects.</p><ul><li>EZVIZ HP7-2K-3MP 3MP Video Intercom Door Phone designed for access control, staff attendance, and door security projects.</li><li>Original product model/SKU: HP7-2K-3MP for accurate ordering and after-sales support.</li><li>Key product details include 3MP.</li><li>Useful for installers, resellers, companies, shops, offices, and project-based deployments.</li><li>Supports reliable daily performance depending on the product configuration.</li><li>SEO-friendly listing prepared with clear category, brand, model, and product-type information.</li><li>Available from Jordan Techno Mall with local B2B support, product sourcing, and delivery in Jordan.</li></ul>",taxable,1,128,Access & Attendance Control Hardware > Intercom Systems > Intercom / Video Door Phones,"Video Intercom Door Phone, EZVIZ, HP7-2K-3MP, Jordan Techno Mall, Jordan, Access & Attendance Control Hardware, Intercom Systems, Intercom / Video Door Phones, video intercom, door phone, building intercom, 3MP",HP7-2K----2-1200x1200.jpg,EZVIZ,ezviz-hp7-2k-3mp-3mp-video-intercom-door-phone,EZVIZ HP7-2K-3MP 3MP Video Intercom Door Phone | Jordan Techno Mall,"Buy EZVIZ HP7-2K-3MP 3MP Video Intercom Door Phone for access control, staff attendance, and door security projects. EZVIZ HP7-2K-3MP with reliable.",EZVIZ HP7-2K-3MP 3MP Video Intercom Door Phone | Jordan Techno Mall,"Buy EZVIZ HP7-2K-3MP 3MP Video Intercom Door Phone for access control, staff attendance, and door security projects. EZVIZ HP7-2K-3MP with reliable.",EZVIZ HP7-2K-3MP Video Intercom Door Phone,EZVIZ HP7-2K-3MP 3MP Video Intercom Door Phone | Jordan Techno Mall,"Buy EZVIZ HP7-2K-3MP 3MP Video Intercom Door Phone for access control, staff attendance, and door security projects. EZVIZ HP7-2K-3MP with reliable.",Brand,EZVIZ,1,0,Model,HP7-2K-3MP,1,0,Product Type,Video Intercom Door Phone,1,0,EZVIZ HP7 2K Smart Home Video Doorphone - 3MP,"EZVIZ HP7 2K Smart Home Video Doorphone - 3MP is a intercom / video door phones from EZVIZ suitable for access control, door security, staff attendance, and building entry management in Jordan. Model: HP7-2K-3MP."
,simple,DS-D2065LU-Y,Hikvision DS-D2065LU-Y Business Technology Hardware,1,0,visible,"Hikvision DS-D2065LU-Y Business Technology Hardware for CCTV, surveillance, and security projects. Model DS-D2065LU-Y from Hikvision, supplied for professional installations and business use.","<p><strong>Hikvision DS-D2065LU-Y Business Technology Hardware</strong> is a business technology hardware from Hikvision built for CCTV, surveillance, and security projects.</p><ul><li>Hikvision DS-D2065LU-Y Business Technology Hardware designed for CCTV, surveillance, and security projects.</li><li>Original product model/SKU: DS-D2065LU-Y for accurate ordering and after-sales support.</li><li>Key product details include business-grade specifications.</li><li>Useful for installers, resellers, companies, shops, offices, and project-based deployments.</li><li>Supports reliable daily performance depending on the product configuration.</li><li>SEO-friendly listing prepared with clear category, brand, model, and product-type information.</li><li>Available from Jordan Techno Mall with local B2B support, product sourcing, and delivery in Jordan.</li></ul>",taxable,1,785,Surveillance System Hardware > Displays > Monitors,"Business Technology Hardware, Hikvision, DS-D2065LU-Y, Jordan Techno Mall, Jordan, Surveillance System Hardware, Displays, Monitors, business technology, IT hardware, security hardware",DS-D2064LU-Y-1200x1200.png,Hikvision,hikvision-ds-d2065lu-y-business-technology-hardware,Hikvision DS-D2065LU-Y Business Technology Hardware,"Buy Hikvision DS-D2065LU-Y Business Technology Hardware for CCTV, surveillance, and security projects. Hikvision DS-D2065LU-Y with reliable performance.",Hikvision DS-D2065LU-Y Business Technology Hardware,"Buy Hikvision DS-D2065LU-Y Business Technology Hardware for CCTV, surveillance, and security projects. Hikvision DS-D2065LU-Y with reliable performance.",Hikvision DS-D2065LU-Y Business Technology Hardware,Hikvision DS-D2065LU-Y Business Technology Hardware,"Buy Hikvision DS-D2065LU-Y Business Technology Hardware for CCTV, surveillance, and security projects. Hikvision DS-D2065LU-Y with reliable performance.",Brand,Hikvision,1,0,Model,DS-D2065LU-Y,1,0,Product Type,Business Technology Hardware,1,0,HIKVISION DS-D2065LU-Y 65-inch 3.5mm LCD Display Unit,"HIKVISION DS-D2065LU-Y 65-inch 3.5mm LCD Display Unit is a monitors from HIKVISION suitable for CCTV, security monitoring, surveillance installations, and commercial security systems in Jordan. Model: DS-D2065LU-Y."
,simple,DS-4225F-CWF,Hikvision DS-4225F-CWF Business Technology Hardware,1,0,visible,"Hikvision DS-4225F-CWF Business Technology Hardware for CCTV, surveillance, and security projects. Model DS-4225F-CWF from Hikvision, supplied for professional installations and business use.","<p><strong>Hikvision DS-4225F-CWF Business Technology Hardware</strong> is a business technology hardware from Hikvision built for CCTV, surveillance, and security projects.</p><ul><li>Hikvision DS-4225F-CWF Business Technology Hardware designed for CCTV, surveillance, and security projects.</li><li>Original product model/SKU: DS-4225F-CWF for accurate ordering and after-sales support.</li><li>Key product details include business-grade specifications.</li><li>Useful for installers, resellers, companies, shops, offices, and project-based deployments.</li><li>Supports reliable daily performance depending on the product configuration.</li><li>SEO-friendly listing prepared with clear category, brand, model, and product-type information.</li><li>Available from Jordan Techno Mall with local B2B support, product sourcing, and delivery in Jordan.</li></ul>",taxable,0,0,Surveillance System Hardware > Displays > Monitors,"Business Technology Hardware, Hikvision, DS-4225F-CWF, Jordan Techno Mall, Jordan, Surveillance System Hardware, Displays, Monitors, business technology, IT hardware, security hardware",DS-4225F-CWF-1200x1200.png,Hikvision,hikvision-ds-4225f-cwf-business-technology-hardware,Hikvision DS-4225F-CWF Business Technology Hardware,"Buy Hikvision DS-4225F-CWF Business Technology Hardware for CCTV, surveillance, and security projects. Hikvision DS-4225F-CWF with reliable performance.",Hikvision DS-4225F-CWF Business Technology Hardware,"Buy Hikvision DS-4225F-CWF Business Technology Hardware for CCTV, surveillance, and security projects. Hikvision DS-4225F-CWF with reliable performance.",Hikvision DS-4225F-CWF Business Technology Hardware,Hikvision DS-4225F-CWF Business Technology Hardware,"Buy Hikvision DS-4225F-CWF Business Technology Hardware for CCTV, surveillance, and security projects. Hikvision DS-4225F-CWF with reliable performance.",Brand,Hikvision,1,0,Model,DS-4225F-CWF,1,0,Product Type,Business Technology Hardware,1,0,HIKVISION DS-D4225FI-CWF/Ⅲ P2.5 Fine Fixel Pitch LED Display Unit,"HIKVISION DS-D4225FI-CWF/Ⅲ P2.5 Fine Fixel Pitch LED Display Unit is a monitors from HIKVISION suitable for CCTV, security monitoring, surveillance installations, and commercial security systems in Jordan. Model: DS-4225F-CWF."
,simple,DS-D42C08-H,Hikvision DS-D42C08-H Business Technology Hardware,1,0,visible,"Hikvision DS-D42C08-H Business Technology Hardware for CCTV, surveillance, and security projects. Model DS-D42C08-H from Hikvision, supplied for professional installations and business use.","<p><strong>Hikvision DS-D42C08-H Business Technology Hardware</strong> is a business technology hardware from Hikvision built for CCTV, surveillance, and security projects.</p><ul><li>Hikvision DS-D42C08-H Business Technology Hardware designed for CCTV, surveillance, and security projects.</li><li>Original product model/SKU: DS-D42C08-H for accurate ordering and after-sales support.</li><li>Key product details include business-grade specifications.</li><li>Useful for installers, resellers, companies, shops, offices, and project-based deployments.</li><li>Supports reliable daily performance depending on the product configuration.</li><li>SEO-friendly listing prepared with clear category, brand, model, and product-type information.</li><li>Available from Jordan Techno Mall with local B2B support, product sourcing, and delivery in Jordan.</li></ul>",taxable,0,0,Surveillance System Hardware > Displays > Monitors,"Business Technology Hardware, Hikvision, DS-D42C08-H, Jordan Techno Mall, Jordan, Surveillance System Hardware, Displays, Monitors, business technology, IT hardware, security hardware",DS-D42C08-H-1200x1200.png,Hikvision,hikvision-ds-d42c08-h-business-technology-hardware,Hikvision DS-D42C08-H Business Technology Hardware,"Buy Hikvision DS-D42C08-H Business Technology Hardware for CCTV, surveillance, and security projects. Hikvision DS-D42C08-H with reliable performance, fast.",Hikvision DS-D42C08-H Business Technology Hardware,"Buy Hikvision DS-D42C08-H Business Technology Hardware for CCTV, surveillance, and security projects. Hikvision DS-D42C08-H with reliable performance, fast.",Hikvision DS-D42C08-H Business Technology Hardware,Hikvision DS-D42C08-H Business Technology Hardware,"Buy Hikvision DS-D42C08-H Business Technology Hardware for CCTV, surveillance, and security projects. Hikvision DS-D42C08-H with reliable performance, fast.",Brand,Hikvision,1,0,Model,DS-D42C08-H,1,0,Product Type,Business Technology Hardware,1,0,HIKVISION DS-D42C08-H LED Controller,"HIKVISION DS-D42C08-H LED Controller is a monitors from HIKVISION suitable for CCTV, security monitoring, surveillance installations, and commercial security systems in Jordan. Model: DS-D42C08-H."
,simple,DS-DL116033W,Hikvision DS-DL116033W Business Technology Hardware,1,0,visible,"Hikvision DS-DL116033W Business Technology Hardware for CCTV, surveillance, and security projects. Model DS-DL116033W from Hikvision, supplied for professional installations and business use.","<p><strong>Hikvision DS-DL116033W Business Technology Hardware</strong> is a business technology hardware from Hikvision built for CCTV, surveillance, and security projects.</p><ul><li>Hikvision DS-DL116033W Business Technology Hardware designed for CCTV, surveillance, and security projects.</li><li>Original product model/SKU: DS-DL116033W for accurate ordering and after-sales support.</li><li>Key product details include business-grade specifications.</li><li>Useful for installers, resellers, companies, shops, offices, and project-based deployments.</li><li>Supports reliable daily performance depending on the product configuration.</li><li>SEO-friendly listing prepared with clear category, brand, model, and product-type information.</li><li>Available from Jordan Techno Mall with local B2B support, product sourcing, and delivery in Jordan.</li></ul>",taxable,0,0,Surveillance System Hardware > Displays,"Business Technology Hardware, Hikvision, DS-DL116033W, Jordan Techno Mall, Jordan, Surveillance System Hardware, Displays, business technology, IT hardware, security hardware",DS-DL116033W-1200x1200.png,Hikvision,hikvision-ds-dl116033w-business-technology-hardware,Hikvision DS-DL116033W Business Technology Hardware,"Buy Hikvision DS-DL116033W Business Technology Hardware for CCTV, surveillance, and security projects. Hikvision DS-DL116033W with reliable performance.",Hikvision DS-DL116033W Business Technology Hardware,"Buy Hikvision DS-DL116033W Business Technology Hardware for CCTV, surveillance, and security projects. Hikvision DS-DL116033W with reliable performance.",Hikvision DS-DL116033W Business Technology Hardware,Hikvision DS-DL116033W Business Technology Hardware,"Buy Hikvision DS-DL116033W Business Technology Hardware for CCTV, surveillance, and security projects. Hikvision DS-DL116033W with reliable performance.",Brand,Hikvision,1,0,Model,DS-DL116033W,1,0,Product Type,Business Technology Hardware,1,0,HIKVISION DS-DL116033W Wall-mounted Bracket Black,"HIKVISION DS-DL116033W Wall-mounted Bracket Black is a displays from HIKVISION suitable for CCTV, security monitoring, surveillance installations, and commercial security systems in Jordan. Model: DS-DL116033W."
,simple,DS-DL126033W,Hikvision DS-DL126033W Business Technology Hardware,1,0,visible,"Hikvision DS-DL126033W Business Technology Hardware for CCTV, surveillance, and security projects. Model DS-DL126033W from Hikvision, supplied for professional installations and business use.","<p><strong>Hikvision DS-DL126033W Business Technology Hardware</strong> is a business technology hardware from Hikvision built for CCTV, surveillance, and security projects.</p><ul><li>Hikvision DS-DL126033W Business Technology Hardware designed for CCTV, surveillance, and security projects.</li><li>Original product model/SKU: DS-DL126033W for accurate ordering and after-sales support.</li><li>Key product details include business-grade specifications.</li><li>Useful for installers, resellers, companies, shops, offices, and project-based deployments.</li><li>Supports reliable daily performance depending on the product configuration.</li><li>SEO-friendly listing prepared with clear category, brand, model, and product-type information.</li><li>Available from Jordan Techno Mall with local B2B support, product sourcing, and delivery in Jordan.</li></ul>",taxable,0,0,Surveillance System Hardware > Displays,"Business Technology Hardware, Hikvision, DS-DL126033W, Jordan Techno Mall, Jordan, Surveillance System Hardware, Displays, business technology, IT hardware, security hardware",DS-DL126033W-1200x1200.png,Hikvision,hikvision-ds-dl126033w-business-technology-hardware,Hikvision DS-DL126033W Business Technology Hardware,"Buy Hikvision DS-DL126033W Business Technology Hardware for CCTV, surveillance, and security projects. Hikvision DS-DL126033W with reliable performance.",Hikvision DS-DL126033W Business Technology Hardware,"Buy Hikvision DS-DL126033W Business Technology Hardware for CCTV, surveillance, and security projects. Hikvision DS-DL126033W with reliable performance.",Hikvision DS-DL126033W Business Technology Hardware,Hikvision DS-DL126033W Business Technology Hardware,"Buy Hikvision DS-DL126033W Business Technology Hardware for CCTV, surveillance, and security projects. Hikvision DS-DL126033W with reliable performance.",Brand,Hikvision,1,0,Model,DS-DL126033W,1,0,Product Type,Business Technology Hardware,1,0,HIKVISION DS-DL126033W Wall-mounted Bracket Black,"HIKVISION DS-DL126033W Wall-mounted Bracket Black is a displays from HIKVISION suitable for CCTV, security monitoring, surveillance installations, and commercial security systems in Jordan. Model: DS-DL126033W."
,simple,DS-DL226033W,Hikvision DS-DL226033W Business Technology Hardware,1,0,visible,"Hikvision DS-DL226033W Business Technology Hardware for CCTV, surveillance, and security projects. Model DS-DL226033W from Hikvision, supplied for professional installations and business use.","<p><strong>Hikvision DS-DL226033W Business Technology Hardware</strong> is a business technology hardware from Hikvision built for CCTV, surveillance, and security projects.</p><ul><li>Hikvision DS-DL226033W Business Technology Hardware designed for CCTV, surveillance, and security projects.</li><li>Original product model/SKU: DS-DL226033W for accurate ordering and after-sales support.</li><li>Key product details include business-grade specifications.</li><li>Useful for installers, resellers, companies, shops, offices, and project-based deployments.</li><li>Supports reliable daily performance depending on the product configuration.</li><li>SEO-friendly listing prepared with clear category, brand, model, and product-type information.</li><li>Available from Jordan Techno Mall with local B2B support, product sourcing, and delivery in Jordan.</li></ul>",taxable,0,0,Surveillance System Hardware > Displays,"Business Technology Hardware, Hikvision, DS-DL226033W, Jordan Techno Mall, Jordan, Surveillance System Hardware, Displays, business technology, IT hardware, security hardware",DS-DL226033W-1200x1200.png,Hikvision,hikvision-ds-dl226033w-business-technology-hardware,Hikvision DS-DL226033W Business Technology Hardware,"Buy Hikvision DS-DL226033W Business Technology Hardware for CCTV, surveillance, and security projects. Hikvision DS-DL226033W with reliable performance.",Hikvision DS-DL226033W Business Technology Hardware,"Buy Hikvision DS-DL226033W Business Technology Hardware for CCTV, surveillance, and security projects. Hikvision DS-DL226033W with reliable performance.",Hikvision DS-DL226033W Business Technology Hardware,Hikvision DS-DL226033W Business Technology Hardware,"Buy Hikvision DS-DL226033W Business Technology Hardware for CCTV, surveillance, and security projects. Hikvision DS-DL226033W with reliable performance.",Brand,Hikvision,1,0,Model,DS-DL226033W,1,0,Product Type,Business Technology Hardware,1,0,HIKVISION DS-DL226033W Wall-mounted Bracket Black,"HIKVISION DS-DL226033W Wall-mounted Bracket Black is a displays from HIKVISION suitable for CCTV, security monitoring, surveillance installations, and commercial security systems in Jordan. Model: DS-DL226033W."
,simple,DS-DN4601W,Hikvision DS-DN4601W Business Technology Hardware,1,0,visible,"Hikvision DS-DN4601W Business Technology Hardware for CCTV, surveillance, and security projects. Model DS-DN4601W from Hikvision, supplied for professional installations and business use.","<p><strong>Hikvision DS-DN4601W Business Technology Hardware</strong> is a business technology hardware from Hikvision built for CCTV, surveillance, and security projects.</p><ul><li>Hikvision DS-DN4601W Business Technology Hardware designed for CCTV, surveillance, and security projects.</li><li>Original product model/SKU: DS-DN4601W for accurate ordering and after-sales support.</li><li>Key product details include business-grade specifications.</li><li>Useful for installers, resellers, companies, shops, offices, and project-based deployments.</li><li>Supports reliable daily performance depending on the product configuration.</li><li>SEO-friendly listing prepared with clear category, brand, model, and product-type information.</li><li>Available from Jordan Techno Mall with local B2B support, product sourcing, and delivery in Jordan.</li></ul>",taxable,0,0,Surveillance System Hardware > Displays,"Business Technology Hardware, Hikvision, DS-DN4601W, Jordan Techno Mall, Jordan, Surveillance System Hardware, Displays, business technology, IT hardware, security hardware",DS-DN4601W-1200x1200.png,Hikvision,hikvision-ds-dn4601w-business-technology-hardware,Hikvision DS-DN4601W Business Technology Hardware | Jordan Techno Mall,"Buy Hikvision DS-DN4601W Business Technology Hardware for CCTV, surveillance, and security projects. Hikvision DS-DN4601W with reliable performance, fast.",Hikvision DS-DN4601W Business Technology Hardware | Jordan Techno Mall,"Buy Hikvision DS-DN4601W Business Technology Hardware for CCTV, surveillance, and security projects. Hikvision DS-DN4601W with reliable performance, fast.",Hikvision DS-DN4601W Business Technology Hardware,Hikvision DS-DN4601W Business Technology Hardware | Jordan Techno Mall,"Buy Hikvision DS-DN4601W Business Technology Hardware for CCTV, surveillance, and security projects. Hikvision DS-DN4601W with reliable performance, fast.",Brand,Hikvision,1,0,Model,DS-DN4601W,1,0,Product Type,Business Technology Hardware,1,0,HIKVISION DS-DN4601W Wall-mounted Bracket Black,"HIKVISION DS-DN4601W Wall-mounted Bracket Black is a displays from HIKVISION suitable for CCTV, security monitoring, surveillance installations, and commercial security systems in Jordan. Model: DS-DN4601W."
,simple,X5C,EZVIZ X5C Business Technology Hardware,1,0,visible,"EZVIZ X5C Business Technology Hardware for CCTV, surveillance, and security projects. Model X5C from EZVIZ, supplied for professional installations and business use.","<p><strong>EZVIZ X5C Business Technology Hardware</strong> is a business technology hardware from EZVIZ built for CCTV, surveillance, and security projects.</p><ul><li>EZVIZ X5C Business Technology Hardware designed for CCTV, surveillance, and security projects.</li><li>Original product model/SKU: X5C for accurate ordering and after-sales support.</li><li>Key product details include business-grade specifications.</li><li>Useful for installers, resellers, companies, shops, offices, and project-based deployments.</li><li>Supports reliable daily performance depending on the product configuration.</li><li>SEO-friendly listing prepared with clear category, brand, model, and product-type information.</li><li>Available from Jordan Techno Mall with local B2B support, product sourcing, and delivery in Jordan.</li></ul>",taxable,1,39,Surveillance System Hardware > Recording Devices > WiFi Digital Recorders,"Business Technology Hardware, EZVIZ, X5C, Jordan Techno Mall, Jordan, Surveillance System Hardware, Recording Devices, WiFi Digital Recorders, business technology, IT hardware, security hardware",X5C--2-1200x1200-001.jpg,EZVIZ,ezviz-x5c-business-technology-hardware,EZVIZ X5C Business Technology Hardware | Jordan Techno Mall,"Buy EZVIZ X5C Business Technology Hardware for CCTV, surveillance, and security projects. EZVIZ X5C with reliable performance, fast Jordan delivery, and B2B.",EZVIZ X5C Business Technology Hardware | Jordan Techno Mall,"Buy EZVIZ X5C Business Technology Hardware for CCTV, surveillance, and security projects. EZVIZ X5C with reliable performance, fast Jordan delivery, and B2B.",EZVIZ X5C Business Technology Hardware,EZVIZ X5C Business Technology Hardware | Jordan Techno Mall,"Buy EZVIZ X5C Business Technology Hardware for CCTV, surveillance, and security projects. EZVIZ X5C with reliable performance, fast Jordan delivery, and B2B.",Brand,EZVIZ,1,0,Model,X5C,1,0,Product Type,Business Technology Hardware,1,0,EZVIZ X5C,"EZVIZ X5C is a wifi digital recorders from EZVIZ suitable for CCTV, security monitoring, surveillance installations, and commercial security systems in Jordan. Model: X5C."
,simple,X5S,EZVIZ X5S Wireless Infrared Night Vision Network Video Recorder,1,0,visible,"EZVIZ X5S Wireless Infrared Night Vision Network Video Recorder for CCTV, surveillance, and security projects. Model X5S from EZVIZ, supplied for professional installations and business use.","<p><strong>EZVIZ X5S Wireless Infrared Night Vision Network Video Recorder</strong> is a network video recorder from EZVIZ built for CCTV, surveillance, and security projects.</p><ul><li>EZVIZ X5S Wireless Infrared Night Vision Network Video Recorder designed for CCTV, surveillance, and security projects.</li><li>Original product model/SKU: X5S for accurate ordering and after-sales support.</li><li>Key product details include business-grade specifications.</li><li>Useful for installers, resellers, companies, shops, offices, and project-based deployments.</li><li>Supports wireless connectivity, infrared night vision depending on the product configuration.</li><li>SEO-friendly listing prepared with clear category, brand, model, and product-type information.</li><li>Available from Jordan Techno Mall with local B2B support, product sourcing, and delivery in Jordan.</li></ul>",taxable,1,35,Surveillance System Hardware > Recording Devices > WiFi Digital Recorders,"Network Video Recorder, EZVIZ, X5S, Jordan Techno Mall, Jordan, Surveillance System Hardware, Recording Devices, WiFi Digital Recorders, NVR, security recorder",X5S--1-1200x1200.jpg,EZVIZ,ezviz-x5s-wireless-infrared-night-vision-network-video-recorder,EZVIZ X5S Wireless Infrared Night Vision Network Video Recorder,"Buy EZVIZ X5S Wireless Infrared Night Vision Network Video Recorder for CCTV, surveillance, and security projects. EZVIZ X5S with reliable performance, fast.",EZVIZ X5S Wireless Infrared Night Vision Network Video Recorder,"Buy EZVIZ X5S Wireless Infrared Night Vision Network Video Recorder for CCTV, surveillance, and security projects. EZVIZ X5S with reliable performance, fast.",EZVIZ X5S Network Video Recorder,EZVIZ X5S Wireless Infrared Night Vision Network Video Recorder,"Buy EZVIZ X5S Wireless Infrared Night Vision Network Video Recorder for CCTV, surveillance, and security projects. EZVIZ X5S with reliable performance, fast.",Brand,EZVIZ,1,0,Model,X5S,1,0,Product Type,Network Video Recorder,1,0,"EZVIZ X5S Wireless NVR with HDMI & VGA Outputs Reliable, easy storage for your security system","EZVIZ X5S Wireless NVR with HDMI & VGA Outputs Reliable, easy storage for your security system is a wifi digital recorders from EZVIZ suitable for CCTV, security monitoring, surveillance installations, and commercial security systems in Jordan. Model: X5S."
,simple,AE-DF3201-4GBOX,Hikvision AE-DF3201-4GBOX Security Camera,1,0,visible,"Hikvision AE-DF3201-4GBOX Security Camera for CCTV, surveillance, and security projects. Model AE-DF3201-4GBOX from Hikvision, supplied for professional installations and business use.","<p><strong>Hikvision AE-DF3201-4GBOX Security Camera</strong> is a security camera from Hikvision built for CCTV, surveillance, and security projects.</p><ul><li>Hikvision AE-DF3201-4GBOX Security Camera designed for CCTV, surveillance, and security projects.</li><li>Original product model/SKU: AE-DF3201-4GBOX for accurate ordering and after-sales support.</li><li>Key product details include business-grade specifications.</li><li>Useful for installers, resellers, companies, shops, offices, and project-based deployments.</li><li>Supports reliable daily performance depending on the product configuration.</li><li>SEO-friendly listing prepared with clear category, brand, model, and product-type information.</li><li>Available from Jordan Techno Mall with local B2B support, product sourcing, and delivery in Jordan.</li></ul>",taxable,1,52,Surveillance System Hardware > Cameras > Dash Cameras,"Security Camera, Hikvision, AE-DF3201-4GBOX, Jordan Techno Mall, Jordan, Surveillance System Hardware, Cameras, Dash Cameras, CCTV camera, surveillance camera",1-1200x1200.jpg,Hikvision,hikvision-ae-df3201-4gbox-security-camera,Hikvision AE-DF3201-4GBOX Security Camera | Jordan Techno Mall,"Buy Hikvision AE-DF3201-4GBOX Security Camera for CCTV, surveillance, and security projects. Hikvision AE-DF3201-4GBOX with reliable performance, fast.",Hikvision AE-DF3201-4GBOX Security Camera | Jordan Techno Mall,"Buy Hikvision AE-DF3201-4GBOX Security Camera for CCTV, surveillance, and security projects. Hikvision AE-DF3201-4GBOX with reliable performance, fast.",Hikvision AE-DF3201-4GBOX Security Camera,Hikvision AE-DF3201-4GBOX Security Camera | Jordan Techno Mall,"Buy Hikvision AE-DF3201-4GBOX Security Camera for CCTV, surveillance, and security projects. Hikvision AE-DF3201-4GBOX with reliable performance, fast.",Brand,Hikvision,1,0,Model,AE-DF3201-4GBOX,1,0,Product Type,Security Camera,1,0,HIKVISION 4G&GPS Module,"HIKVISION 4G&GPS Module is a dash cameras from HIKVISION suitable for CCTV, security monitoring, surveillance installations, and commercial security systems in Jordan. Model: AE-DF3201-4GBOX."
